Airport Code,Time,Temperature,Dew Point,Humidity,Sea Level Pressure,Visibility,Wind Direction,Wind Speed,Gust Speed,Precipitation,Events,Conditions,WinDirDegrees,Date
KLGA, 6:44 PM,75.2,73.4,94,29.78,6,NE,4.6,-,0.07,Rain,Light Rain,40,7/18/12 22:44
KJFK, 6:47 PM,75.2,73.4,94,29.81,7,SE,5.8,-,0.02,Rain,Light Rain,140,7/18/12 22:47
KNYC, 6:47 PM,73.4,73.4,100,29.83,1.8,Variable,4.6,-,0.07,,Mostly Cloudy,0,7/18/12 22:47
KEWR, 6:51 PM,78.1,73.9,87,29.83,9,NNW,9.2,-,0.03,,Mostly Cloudy,330,7/18/12 22:51
KJFK, 6:51 PM,75.9,73,91,29.81,7,ESE,6.9,-,0.03,Rain,Light Rain,120,7/18/12 22:51
KLGA, 6:51 PM,77,75,94,29.8,6,SSE,17.3,23,0.07,Rain,Light Rain,160,7/18/12 22:51
KNYC, 6:51 PM,73.9,73.9,100,29.83,1,Variable,4.6,-,0.07,,Mostly Cloudy,0,7/18/12 22:51
KNYC, 7:07 PM,73.9,73.9,100,29.87,2,Variable,4.6,-,N/A,,Partly Cloudy,0,7/18/12 23:07
KNYC, 7:15 PM,73.9,73.9,100,29.87,1.8,West,8.1,-,N/A,,Clear,260,7/18/12 23:15
KNYC, 7:21 PM,73.9,73,97,29.86,3,Variable,3.5,-,N/A,,Clear,0,7/18/12 23:21
KJFK, 7:28 PM,73.4,71.6,94,29.84,7,SW,12.7,23,0,,Mostly Cloudy,230,7/18/12 23:28
KNYC, 7:33 PM,73.9,73.9,100,29.85,1.8,SE,3.5,-,N/A,,Clear,140,7/18/12 23:33
KEWR, 7:51 PM,75.9,73.9,94,29.83,9,SSW,11.5,-,N/A,,Mostly Cloudy,200,7/18/12 23:51
KJFK, 7:51 PM,75,71.1,87,29.84,7,SSW,6.9,-,0,,Mostly Cloudy,200,7/18/12 23:51
KLGA, 7:51 PM,78.1,73,84,29.82,9,South,4.6,-,0,,Mostly Cloudy,170,7/18/12 23:51
KNYC, 7:51 PM,73.9,73.9,100,29.83,1.2,Calm,Calm,-,N/A,,Clear,0,7/18/12 23:51
KNYC, 8:11 PM,75,73.9,96,29.86,2.5,Calm,Calm,-,N/A,,Clear,0,7/19/12 0:11
KNYC, 8:23 PM,73.9,73,97,29.87,3,Calm,Calm,-,N/A,,Clear,0,7/19/12 0:23
KEWR, 8:51 PM,77,72,84,29.85,10,SSE,3.5,-,N/A,,Mostly Cloudy,150,7/19/12 0:51
KJFK, 8:51 PM,75,72,90,29.86,8,Calm,Calm,-,N/A,,Mostly Cloudy,0,7/19/12 0:51
KLGA, 8:51 PM,78.1,73,84,29.84,10,Calm,Calm,-,N/A,,Mostly Cloudy,0,7/19/12 0:51
KNYC, 8:51 PM,73.9,73,97,29.85,4,Calm,Calm,-,N/A,,Clear,0,7/19/12 0:51
KNYC, 9:19 PM,73.9,73,97,29.9,2,Calm,Calm,-,N/A,,Clear,0,7/19/12 1:19
KNYC, 9:32 PM,73.9,73,97,29.9,5,Calm,Calm,-,N/A,,Clear,0,7/19/12 1:32
KEWR, 9:51 PM,75.9,71.1,85,29.88,10,SSW,4.6,-,N/A,,Mostly Cloudy,200,7/19/12 1:51
KJFK, 9:51 PM,75,72,90,29.89,8,Calm,Calm,-,N/A,,Mostly Cloudy,0,7/19/12 1:51
KLGA, 9:51 PM,78.1,73,84,29.88,9,SW,4.6,-,N/A,,Mostly Cloudy,220,7/19/12 1:51
KNYC, 9:51 PM,75,73.9,96,29.88,3,Calm,Calm,-,N/A,,Clear,0,7/19/12 1:51
KEWR, 10:51 PM,77,73,88,29.88,10,South,4.6,-,N/A,,Mostly Cloudy,180,7/19/12 2:51
KJFK, 10:51 PM,75.9,72,87,29.89,10,SW,6.9,-,N/A,,Mostly Cloudy,220,7/19/12 2:51
KLGA, 10:51 PM,78.1,73,84,29.87,10,South,5.8,-,N/A,,Mostly Cloudy,190,7/19/12 2:51
KNYC, 10:51 PM,73,72,96,29.88,4,Calm,Calm,-,N/A,,Clear,0,7/19/12 2:51
KEWR, 11:51 PM,77,72,84,29.89,10,WNW,5.8,-,N/A,,Mostly Cloudy,290,7/19/12 3:51
KJFK, 11:51 PM,75,72,90,29.9,10,West,3.5,-,N/A,,Scattered Clouds,280,7/19/12 3:51
KLGA, 11:51 PM,77,73,88,29.89,10,Calm,Calm,-,N/A,,Mostly Cloudy,0,7/19/12 3:51
KNYC, 11:51 PM,73,72,96,29.9,7,Calm,Calm,-,N/A,,Mostly Cloudy,0,7/19/12 3:51
KEWR, 12:51 AM,75.9,72,87,29.88,10,Calm,Calm,-,N/A,,Mostly Cloudy,0,7/19/12 4:51
KJFK, 12:51 AM,75.9,72,87,29.89,10,North,4.6,-,N/A,,Scattered Clouds,360,7/19/12 4:51
KLGA, 12:51 AM,77,71.1,82,29.88,10,Calm,Calm,-,N/A,,Mostly Cloudy,0,7/19/12 4:51
KNYC, 12:51 AM,73,72,96,29.88,4,Calm,Calm,-,N/A,,Clear,0,7/19/12 4:51
KEWR, 1:51 AM,77,72,84,29.88,9,Calm,Calm,-,N/A,,Clear,0,7/19/12 5:51
KJFK, 1:51 AM,75.9,73,91,29.89,10,Calm,Calm,-,N/A,,Scattered Clouds,0,7/19/12 5:51
KLGA, 1:51 AM,77,71.1,82,29.88,10,Calm,Calm,-,N/A,,Mostly Cloudy,0,7/19/12 5:51
KNYC, 1:51 AM,73.9,72,93,29.89,6,Calm,Calm,-,N/A,,Clear,0,7/19/12 5:51
KEWR, 2:51 AM,75.9,72,87,29.87,9,North,5.8,-,N/A,,Partly Cloudy,10,7/19/12 6:51
KJFK, 2:51 AM,75,72,90,29.87,9,Calm,Calm,-,N/A,,Mostly Cloudy,0,7/19/12 6:51
KLGA, 2:51 AM,75.9,73,91,29.87,9,NNE,3.5,-,N/A,,Mostly Cloudy,30,7/19/12 6:51
KNYC, 2:51 AM,73.9,71.1,91,29.87,8,Calm,Calm,-,N/A,,Clear,0,7/19/12 6:51
KEWR, 3:51 AM,75.9,73,91,29.87,9,North,8.1,-,N/A,,Scattered Clouds,10,7/19/12 7:51
KJFK, 3:51 AM,75.9,72,87,29.87,9,North,5.8,-,N/A,,Mostly Cloudy,360,7/19/12 7:51
KLGA, 3:51 AM,78.1,71.1,79,29.86,10,North,5.8,-,N/A,,Mostly Cloudy,10,7/19/12 7:51
KNYC, 3:51 AM,73.9,72,93,29.87,6,Calm,Calm,-,N/A,,Overcast,0,7/19/12 7:51
KEWR, 4:51 AM,75.9,73,91,29.88,6,North,9.2,-,N/A,,Mostly Cloudy,360,7/19/12 8:51
KJFK, 4:51 AM,75,71.1,87,29.88,10,NNE,4.6,-,N/A,,Scattered Clouds,20,7/19/12 8:51
KLGA, 4:51 AM,78.1,71.1,79,29.87,10,North,5.8,-,N/A,,Mostly Cloudy,10,7/19/12 8:51
KNYC, 4:51 AM,75,70,84,29.88,8,Variable,3.5,-,N/A,,Scattered Clouds,0,7/19/12 8:51
KLGA, 5:45 AM,75.2,69.8,83,29.9,10,NE,5.8,-,N/A,,Overcast,40,7/19/12 9:45
KEWR, 5:51 AM,75,69.1,82,29.9,8,NNE,12.7,-,N/A,,Mostly Cloudy,20,7/19/12 9:51
KJFK, 5:51 AM,75.9,71.1,85,29.9,9,NNE,9.2,-,N/A,,Scattered Clouds,20,7/19/12 9:51
KLGA, 5:51 AM,75.9,70,82,29.9,10,NE,10.4,18.4,N/A,,Overcast,40,7/19/12 9:51
KNYC, 5:51 AM,73.9,70,87,29.91,9,ENE,10.4,-,N/A,,Overcast,70,7/19/12 9:51
KNYC, 5:58 AM,75,69.1,82,29.94,9,Variable,5.8,-,N/A,,Overcast,0,7/19/12 9:58
KJFK, 6:34 AM,75.2,69.8,83,29.92,9,NNE,11.5,-,N/A,,Mostly Cloudy,30,7/19/12 10:34
KEWR, 6:51 AM,73.9,68,82,29.91,9,NNE,13.8,-,N/A,,Mostly Cloudy,20,7/19/12 10:51
KJFK, 6:51 AM,73.9,66.9,79,29.92,10,NE,11.5,-,N/A,,Mostly Cloudy,50,7/19/12 10:51
KLGA, 6:51 AM,75,66.9,76,29.92,10,NE,15,20.7,N/A,,Overcast,40,7/19/12 10:51
KNYC, 6:51 AM,73.9,68,82,29.92,8,ENE,9.2,-,N/A,,Overcast,60,7/19/12 10:51
KLGA, 7:14 AM,75.2,64.4,69,29.93,10,NE,12.7,-,N/A,,Mostly Cloudy,50,7/19/12 11:14
KEWR, 7:38 AM,75.2,69.8,83,29.93,9,NE,10.4,-,N/A,,Overcast,40,7/19/12 11:38
KNYC, 7:40 AM,73.9,64,71,29.97,9,ENE,8.1,-,N/A,,Scattered Clouds,60,7/19/12 11:40
KEWR, 7:51 AM,77,68,74,29.94,10,NE,13.8,18.4,N/A,,Mostly Cloudy,50,7/19/12 11:51
KJFK, 7:51 AM,73.9,66,76,29.95,10,NE,10.4,-,N/A,,Mostly Cloudy,50,7/19/12 11:51
KLGA, 7:51 AM,73.9,64,71,29.94,10,NE,12.7,-,N/A,,Mostly Cloudy,50,7/19/12 11:51
KNYC, 7:51 AM,73.9,64,71,29.94,9,Variable,6.9,20.7,N/A,,Clear,0,7/19/12 11:51
KLGA, 8:16 AM,73.4,64.4,73,29.95,10,ENE,13.8,-,N/A,,Overcast,60,7/19/12 12:16
KEWR, 8:33 AM,77,64.4,65,29.95,10,ENE,12.7,17.3,N/A,,Overcast,60,7/19/12 12:33
KNYC, 8:39 AM,72,63,73,29.98,10,ENE,11.5,18.4,N/A,,Mostly Cloudy,60,7/19/12 12:39
KEWR, 8:47 AM,75.2,64.4,69,29.95,10,ENE,8.1,16.1,N/A,,Overcast,70,7/19/12 12:47
KEWR, 8:51 AM,75.9,64.9,69,29.95,10,ENE,8.1,16.1,N/A,,Overcast,60,7/19/12 12:51
KJFK, 8:51 AM,73.9,63,68,29.96,10,ENE,13.8,21.9,N/A,,Overcast,60,7/19/12 12:51
KLGA, 8:51 AM,75,64.9,71,29.96,10,ENE,11.5,-,N/A,,Overcast,60,7/19/12 12:51
KNYC, 8:51 AM,73,63,71,29.96,10,ENE,11.5,20.7,N/A,,Overcast,60,7/19/12 12:51
KEWR, 9:51 AM,75.9,64,67,29.97,10,NE,6.9,-,N/A,,Overcast,50,7/19/12 13:51
KJFK, 9:51 AM,73.9,62.1,66,29.99,10,ENE,11.5,-,N/A,,Overcast,70,7/19/12 13:51
KLGA, 9:51 AM,73,60.1,64,29.98,10,NE,18.4,-,N/A,,Overcast,50,7/19/12 13:51
KNYC, 9:51 AM,73,62.1,68,29.98,10,ENE,16.1,20.7,N/A,,Overcast,60,7/19/12 13:51
KLGA, 10:17 AM,73.4,60.8,65,29.98,10,NE,13.8,25.3,N/A,,Overcast,50,7/19/12 14:17
KJFK, 10:28 AM,75.2,62.6,65,29.98,10,NNE,11.5,-,N/A,,Overcast,30,7/19/12 14:28
KEWR, 10:32 AM,75.2,62.6,65,29.98,10,NE,11.5,-,N/A,,Overcast,40,7/19/12 14:32
KNYC, 10:43 AM,72,57.9,61,30.02,10,ENE,10.4,-,N/A,,Overcast,60,7/19/12 14:43
KEWR, 10:51 AM,75,62.1,64,29.98,10,NE,13.8,-,N/A,,Overcast,50,7/19/12 14:51
KJFK, 10:51 AM,73.9,62.1,66,29.99,10,North,11.5,-,N/A,,Overcast,360,7/19/12 14:51
KLGA, 10:51 AM,73,62.1,68,29.99,10,NE,13.8,26.5,N/A,,Overcast,50,7/19/12 14:51
KNYC, 10:51 AM,72,60.1,66,29.99,10,ENE,10.4,-,N/A,,Overcast,60,7/19/12 14:51
KEWR, 11:02 AM,75.2,59,57,29.99,10,NNE,11.5,-,N/A,,Overcast,30,7/19/12 15:02
KEWR, 11:51 AM,75.9,61,60,29.99,10,NE,10.4,-,N/A,,Overcast,50,7/19/12 15:51
KJFK, 11:51 AM,75,62.1,64,29.99,10,NE,6.9,-,0,,Overcast,40,7/19/12 15:51
KLGA, 11:51 AM,73,62.1,68,29.99,10,NE,15,-,N/A,,Overcast,50,7/19/12 15:51
KNYC, 11:51 AM,73.9,61,64,30,10,Variable,3.5,-,N/A,,Overcast,0,7/19/12 15:51
KEWR, 12:36 PM,75.2,60.8,61,29.99,10,NNE,8.1,-,N/A,,Overcast,30,7/19/12 16:36
KEWR, 12:51 PM,75.9,62.1,62,29.99,10,NNE,8.1,-,N/A,,Overcast,30,7/19/12 16:51
KJFK, 12:51 PM,75.9,63,64,29.99,10,ENE,8.1,-,N/A,,Overcast,60,7/19/12 16:51
KLGA, 12:51 PM,75,62.1,64,29.99,10,NE,15,-,N/A,,Overcast,50,7/19/12 16:51
KNYC, 12:51 PM,75,62.1,64,29.99,10,NE,10.4,-,N/A,,Overcast,40,7/19/12 16:51
KJFK, 1:34 PM,75.2,64.4,69,29.99,10,Variable,6.9,-,N/A,,Overcast,0,7/19/12 17:34
KEWR, 1:45 PM,75.2,62.6,65,29.98,10,North,12.7,-,0,Rain,Light Rain,10,7/19/12 17:45
KEWR, 1:51 PM,73,64.9,76,29.98,9,NNE,12.7,-,0.01,Rain,Light Rain,20,7/19/12 17:51
KJFK, 1:51 PM,75,64.9,71,29.99,10,SE,4.6,-,N/A,,Overcast,140,7/19/12 17:51
KLGA, 1:51 PM,73,60.1,64,29.99,6,NE,13.8,-,0,Rain,Light Rain,40,7/19/12 17:51
KNYC, 1:51 PM,70,64.9,84,29.99,4,Variable,4.6,-,0.01,Rain,Light Rain,0,7/19/12 17:51
KJFK, 1:57 PM,75.2,64.4,69,29.98,10,Variable,4.6,-,N/A,,Overcast,0,7/19/12 17:57
KEWR, 2:40 PM,71.6,64.4,78,29.97,10,NNE,10.4,-,0.02,,Overcast,30,7/19/12 18:40
KEWR, 2:51 PM,73,64,73,29.97,10,NNE,6.9,-,0.02,,Overcast,30,7/19/12 18:51
KJFK, 2:51 PM,75,62.1,64,29.98,10,SSE,9.2,-,N/A,,Overcast,150,7/19/12 18:51
KLGA, 2:51 PM,72,62.1,71,29.97,10,NE,9.2,-,0.01,,Overcast,50,7/19/12 18:51
KNYC, 2:51 PM,69.1,62.1,78,29.98,10,Calm,Calm,-,0.01,,Overcast,0,7/19/12 18:51
KEWR, 3:08 PM,73.4,64.4,73,29.97,10,NNE,5.8,-,0,,Overcast,30,7/19/12 19:08
KEWR, 3:51 PM,73.9,64,71,29.96,9,NE,4.6,-,0,Rain,Light Rain,40,7/19/12 19:51
KJFK, 3:51 PM,75,60.1,60,29.97,10,East,8.1,-,N/A,,Overcast,90,7/19/12 19:51
KLGA, 3:51 PM,73,62.1,68,29.96,10,ENE,8.1,-,N/A,,Overcast,60,7/19/12 19:51
KNYC, 3:51 PM,71.1,64,78,29.96,10,Calm,Calm,-,N/A,,Overcast,0,7/19/12 19:51
KEWR, 4:12 PM,75.2,64.4,69,29.95,10,Variable,3.5,-,0,,Overcast,0,7/19/12 20:12
KEWR, 4:51 PM,75,64,69,29.95,10,Variable,3.5,-,0,,Overcast,0,7/19/12 20:51
KJFK, 4:51 PM,75,61,62,29.95,10,Calm,Calm,-,N/A,,Overcast,0,7/19/12 20:51
KLGA, 4:51 PM,73.9,63,68,29.94,10,NE,6.9,-,N/A,,Overcast,50,7/19/12 20:51
KNYC, 4:51 PM,73.9,64,71,29.95,9,North,3.5,-,N/A,,Mostly Cloudy,10,7/19/12 20:51
KEWR, 5:51 PM,75,64.9,71,29.94,10,South,5.8,-,N/A,,Overcast,170,7/19/12 21:51
KJFK, 5:51 PM,75,61,62,29.94,10,ESE,5.8,-,N/A,,Overcast,110,7/19/12 21:51
KLGA, 5:51 PM,73.9,64,71,29.94,10,NE,9.2,-,N/A,,Overcast,50,7/19/12 21:51
KNYC, 5:51 PM,75,64.9,71,29.94,9,Calm,Calm,-,N/A,,Mostly Cloudy,0,7/19/12 21:51
KEWR, 6:51 PM,75,59,57,29.94,10,SSE,4.6,-,N/A,,Overcast,160,7/19/12 22:51
KJFK, 6:51 PM,75,57.9,55,29.95,10,ESE,5.8,-,N/A,,Overcast,120,7/19/12 22:51
KLGA, 6:51 PM,73,64,73,29.94,10,ENE,5.8,-,N/A,,Overcast,70,7/19/12 22:51
KNYC, 6:51 PM,73.9,64.9,73,29.94,9,Variable,3.5,-,N/A,,Overcast,0,7/19/12 22:51
KEWR, 7:51 PM,73.9,61,64,29.94,10,South,3.5,-,N/A,,Overcast,170,7/19/12 23:51
KJFK, 7:51 PM,73,61,66,29.96,10,SE,6.9,-,N/A,,Overcast,130,7/19/12 23:51
KLGA, 7:51 PM,73.9,64.9,73,29.94,10,NE,6.9,-,N/A,,Overcast,50,7/19/12 23:51
KNYC, 7:51 PM,73.9,64.9,73,29.94,9,Calm,Calm,-,N/A,,Overcast,0,7/19/12 23:51
KEWR, 8:51 PM,73.9,59,59,29.95,10,SE,4.6,-,N/A,,Overcast,130,7/20/12 0:51
KJFK, 8:51 PM,72,64,76,29.97,10,ESE,6.9,-,N/A,,Overcast,110,7/20/12 0:51
KLGA, 8:51 PM,73,66,79,29.95,10,ENE,6.9,-,N/A,,Overcast,70,7/20/12 0:51
KNYC, 8:51 PM,73,63,71,29.96,10,Variable,3.5,-,N/A,,Overcast,0,7/20/12 0:51
KEWR, 9:51 PM,73.9,62.1,66,29.96,10,SSE,4.6,-,N/A,,Overcast,150,7/20/12 1:51
KJFK, 9:51 PM,72,64.9,78,29.98,10,East,8.1,-,N/A,,Overcast,100,7/20/12 1:51
KLGA, 9:51 PM,73.9,61,64,29.97,10,SE,6.9,-,N/A,,Overcast,140,7/20/12 1:51
KNYC, 9:51 PM,73,61,66,29.97,10,Variable,3.5,-,N/A,,Overcast,0,7/20/12 1:51
KEWR, 10:51 PM,73.9,63,68,29.96,10,East,5.8,-,N/A,,Overcast,100,7/20/12 2:51
KJFK, 10:51 PM,72,64.9,78,29.97,10,East,5.8,-,N/A,,Overcast,90,7/20/12 2:51
KLGA, 10:51 PM,75,63,66,29.97,10,Variable,6.9,-,N/A,,Mostly Cloudy,0,7/20/12 2:51
KNYC, 10:51 PM,72,61,68,29.97,10,Variable,4.6,-,N/A,,Overcast,0,7/20/12 2:51
KEWR, 11:51 PM,73.9,64,71,29.96,10,East,4.6,-,N/A,,Overcast,80,7/20/12 3:51
KJFK, 11:51 PM,72,64,76,29.97,10,East,8.1,-,N/A,,Overcast,80,7/20/12 3:51
KLGA, 11:51 PM,73,64,73,29.96,10,East,6.9,-,N/A,,Overcast,90,7/20/12 3:51
KNYC, 11:51 PM,72,61,68,29.97,10,Variable,5.8,-,N/A,,Overcast,0,7/20/12 3:51
KEWR, 12:51 AM,73.9,64,71,29.95,10,East,6.9,-,0,Rain,Light Rain,80,7/20/12 4:51
KJFK, 12:51 AM,72,64.9,78,29.97,10,ESE,5.8,-,0,,Overcast,110,7/20/12 4:51
KLGA, 12:51 AM,73,64.9,76,29.96,10,ENE,5.8,-,N/A,,Overcast,70,7/20/12 4:51
KNYC, 12:51 AM,72,63,73,29.96,10,Variable,3.5,-,N/A,,Overcast,0,7/20/12 4:51
KEWR, 1:51 AM,73,64.9,76,29.94,10,East,5.8,-,0,,Overcast,90,7/20/12 5:51
KJFK, 1:51 AM,72,63,73,29.96,10,East,5.8,-,N/A,,Overcast,80,7/20/12 5:51
KLGA, 1:51 AM,72,64.9,78,29.94,10,ENE,6.9,-,N/A,,Overcast,70,7/20/12 5:51
KNYC, 1:51 AM,72,64,76,29.95,10,Variable,3.5,-,N/A,,Overcast,0,7/20/12 5:51
KEWR, 2:51 AM,73,66,79,29.94,10,East,8.1,-,N/A,,Overcast,100,7/20/12 6:51
KJFK, 2:51 AM,72,64,76,29.96,10,East,6.9,-,0,Rain,Light Rain,90,7/20/12 6:51
KLGA, 2:51 AM,72,64.9,78,29.94,10,East,9.2,-,N/A,,Overcast,90,7/20/12 6:51
KNYC, 2:51 AM,71.1,64,78,29.95,10,East,4.6,-,N/A,,Overcast,80,7/20/12 6:51
KEWR, 3:51 AM,72,66,81,29.94,7,ESE,6.9,-,0.01,Rain,Rain,110,7/20/12 7:51
KJFK, 3:51 AM,71.1,66,84,29.94,10,East,9.2,-,0,,Overcast,80,7/20/12 7:51
KLGA, 3:51 AM,71.1,64.9,81,29.94,10,ENE,8.1,-,N/A,,Overcast,70,7/20/12 7:51
KNYC, 4:31 AM,70,64.9,84,29.98,8,Variable,5.8,-,0,Rain,Light Rain,0,7/20/12 8:31
KNYC, 4:47 AM,68,66.2,94,29.98,3,ENE,6.9,-,0.03,Rain,Rain,60,7/20/12 8:47
KEWR, 4:51 AM,70,64.9,84,29.95,5,ENE,8.1,-,0.14,Rain,Light Rain,70,7/20/12 8:51
KJFK, 4:51 AM,70,66,87,29.96,6,East,6.9,-,0.03,Rain,Rain,90,7/20/12 8:51
KLGA, 4:51 AM,71.1,66.9,87,29.96,10,NE,5.8,-,0,Rain,Light Rain,50,7/20/12 8:51
KNYC, 4:51 AM,68,66.9,96,29.96,4,Variable,4.6,-,0.04,Rain,Light Rain,0,7/20/12 8:51
KNYC, 5:42 AM,68,66.9,96,29.99,2,ENE,6.9,-,0.08,Rain,Heavy Rain,60,7/20/12 9:42
KEWR, 5:51 AM,70,66.9,90,29.95,9,ENE,8.1,-,0.04,,Overcast,60,7/20/12 9:51
KJFK, 5:51 AM,69.1,66,90,29.97,10,East,10.4,-,0.03,Rain,Light Rain,90,7/20/12 9:51
KLGA, 5:51 AM,69.1,66,90,29.96,5,ENE,10.4,-,0.06,Rain,Rain,60,7/20/12 9:51
KEWR, 6:43 AM,71.6,66.2,83,29.97,10,ENE,8.1,-,N/A,,Overcast,60,7/20/12 10:43
KEWR, 6:51 AM,71.1,66,84,29.97,10,ENE,10.4,-,N/A,,Overcast,70,7/20/12 10:51
KJFK, 6:51 AM,69.1,63,81,29.99,10,East,11.5,18.4,0,,Overcast,80,7/20/12 10:51
KLGA, 6:51 AM,69.1,64.9,87,29.98,10,ENE,12.7,-,0.01,,Overcast,60,7/20/12 10:51
KNYC, 6:51 AM,66,64,93,29.98,6,ENE,6.9,-,0,,Overcast,60,7/20/12 10:51
KEWR, 6:58 AM,71.6,66.2,83,29.96,10,ENE,9.2,-,N/A,,Overcast,70,7/20/12 10:58
KEWR, 7:51 AM,70,64.9,84,29.97,7,NE,10.4,-,0.01,Rain,Light Rain,50,7/20/12 11:51
KJFK, 7:51 AM,68,62.1,81,29.98,5,ENE,10.4,-,0,Rain,Light Rain,70,7/20/12 11:51
KLGA, 7:51 AM,68,64.9,90,29.98,10,ENE,12.7,-,0,Rain,Light Rain,70,7/20/12 11:51
KNYC, 7:51 AM,66,64.9,96,29.98,8,ENE,10.4,-,N/A,,Overcast,60,7/20/12 11:51
KEWR, 8:51 AM,69.1,64,84,29.98,8,ENE,9.2,17.3,0,Rain,Rain,60,7/20/12 12:51
KJFK, 8:51 AM,66.9,63,87,29.99,10,ENE,12.7,-,0.03,Rain,Light Rain,60,7/20/12 12:51
KLGA, 8:51 AM,69.1,64.9,87,29.99,10,ENE,15,-,0,,Overcast,60,7/20/12 12:51
KNYC, 8:51 AM,66.9,64.9,93,29.99,7,ENE,5.8,-,0,,Overcast,70,7/20/12 12:51
KEWR, 9:11 AM,68,64.4,88,29.99,5,ENE,9.2,-,0.03,Rain,Light Rain,60,7/20/12 13:11
KNYC, 9:16 AM,66.9,64,90,30.02,6,East,9.2,-,0,Rain,Light Rain,80,7/20/12 13:16
KJFK, 9:24 AM,68,64.4,88,29.99,10,East,10.4,-,0.01,Rain,Light Rain,80,7/20/12 13:24
KNYC, 9:30 AM,66,64,93,30.02,2.5,Variable,6.9,20.7,0.01,Rain,Heavy Rain,0,7/20/12 13:30
KNYC, 9:37 AM,66,64,93,30.03,1.5,ENE,9.2,-,0.03,Rain,Rain,70,7/20/12 13:37
KEWR, 9:43 AM,68,66.2,94,29.99,5,NE,9.2,-,0.07,Rain,Light Rain,40,7/20/12 13:43
KLGA, 9:44 AM,68,64.4,88,30,2,ENE,16.1,23,0.03,Rain,Heavy Rain,60,7/20/12 13:44
KNYC, 9:46 AM,66.2,64.4,94,30.03,3,ENE,9.2,17.3,0.04,Rain,Light Rain,70,7/20/12 13:46
KEWR, 9:51 AM,68,66,93,29.99,5,NE,10.4,-,0.11,Rain,Rain,50,7/20/12 13:51
KJFK, 9:51 AM,68,64,87,30,10,ENE,11.5,-,0.01,Rain,Light Rain,70,7/20/12 13:51
KLGA, 9:51 AM,68,64,87,30,3,NE,13.8,-,0.05,Rain,Light Rain,50,7/20/12 13:51
KNYC, 9:51 AM,66,64,93,30,2.5,ENE,9.2,18.4,0.05,Rain,Rain,60,7/20/12 13:51
KNYC, 10:07 AM,64.9,64,97,30.03,2.5,ENE,10.4,17.3,0.03,Rain,Light Rain,70,7/20/12 14:07
KNYC, 10:18 AM,64.9,64,97,30.03,3,East,6.9,17.3,0.03,Rain,Light Rain,80,7/20/12 14:18
KLGA, 10:21 AM,68,64.4,88,30.01,3,ENE,12.7,-,0.05,Rain,Light Rain,60,7/20/12 14:21
KJFK, 10:23 AM,66.2,64.4,94,30,9,NE,13.8,-,0,Rain,Light Rain,50,7/20/12 14:23
KNYC, 10:29 AM,64.9,64,97,30.03,2,ENE,11.5,19.6,0.05,Rain,Light Rain,70,7/20/12 14:29
KNYC, 10:39 AM,64.9,64,97,30.02,4,ENE,11.5,20.7,0.06,Rain,Light Rain,70,7/20/12 14:39
KLGA, 10:48 AM,66.2,62.6,88,30,6,ENE,16.1,-,0.05,Rain,Light Rain,60,7/20/12 14:48
KEWR, 10:51 AM,68,64.9,90,30,10,NE,15,-,0,Rain,Light Rain,50,7/20/12 14:51
KJFK, 10:51 AM,66.9,63,87,30,10,NE,17.3,-,0,,Overcast,50,7/20/12 14:51
KLGA, 10:51 AM,66.9,63,87,30,7,ENE,18.4,-,0.06,Rain,Light Rain,70,7/20/12 14:51
KNYC, 10:51 AM,64.9,64,97,30.01,5,East,9.2,-,0.06,Rain,Light Rain,80,7/20/12 14:51
KEWR, 11:19 AM,68,62.6,83,30,9,NE,16.1,21.9,0,Rain,Light Rain,50,7/20/12 15:19
KNYC, 11:28 AM,64,62.1,93,30.05,9,ENE,10.4,20.7,0,,Overcast,70,7/20/12 15:28
KEWR, 11:51 AM,68,62.1,81,30.01,9,NE,13.8,21.9,0,Rain,Light Rain,50,7/20/12 15:51
KJFK, 11:51 AM,66.9,61,81,30.01,10,NE,13.8,24.2,N/A,,Overcast,50,7/20/12 15:51
KLGA, 11:51 AM,68,62.1,81,30.01,10,ENE,15,-,0,,Overcast,70,7/20/12 15:51
KNYC, 11:51 AM,64.9,62.1,90,30.01,10,East,12.7,17.3,0,,Overcast,80,7/20/12 15:51
KLGA, 12:24 PM,66.2,62.6,88,30.02,10,NE,21.9,26.5,N/A,,Overcast,50,7/20/12 16:24
KNYC, 12:29 PM,64,62.1,93,30.05,10,ENE,10.4,20.7,N/A,,Overcast,70,7/20/12 16:29
KEWR, 12:51 PM,69.1,61,75,30.02,10,NE,11.5,-,0,,Overcast,50,7/20/12 16:51
KJFK, 12:51 PM,66.9,60.1,79,30.02,10,ENE,16.1,23,0,Rain,Light Rain,60,7/20/12 16:51
KLGA, 12:51 PM,68,63,84,30.01,10,ENE,19.6,27.6,N/A,,Overcast,60,7/20/12 16:51
KNYC, 12:51 PM,64.9,61,87,30.02,10,ENE,15,24.2,N/A,,Overcast,60,7/20/12 16:51
KEWR, 1:30 PM,66.2,62.6,88,30.02,5,NE,11.5,21.9,0.03,Rain,Rain,50,7/20/12 17:30
KNYC, 1:40 PM,64.9,62.1,90,30.06,10,ENE,9.2,-,N/A,,Overcast,60,7/20/12 17:40
